Umid,TempDHT,Press,Tempbmp,Altitud,TempMedia,Dt,Tempo
50,22,990.38,23.31,-169.22,22.65,617,28445
50,22,990.38,23.31,-169.22,22.65,618,29571
50,22,990.38,23.31,-169.21,22.65,619,30968
50,22,990.38,23.31,-169.19,22.65,620,32094
50,22,990.38,23.31,-169.21,22.65,622,-32046
50,22,990.38,23.31,-169.25,22.65,623,-30918
50,22,990.38,23.31,-169.22,22.65,624,-29520
50,22,990.38,23.31,-169.22,22.65,626,-28393
50,22,990.38,23.32,-169.24,22.66,627,-26994
50,22,990.38,23.32,-169.24,22.66,628,-25868
50,22,990.38,23.32,-169.22,22.66,629,-24469
50,22,990.38,23.32,-169.24,22.66,631,-23343
50,22,990.39,23.32,-169.26,22.66,632,-21945
50,22,990.39,23.32,-169.28,22.66,633,-20817
50,22,990.39,23.32,-169.28,22.66,634,-19420
50,22,990.39,23.32,-169.31,22.66,636,-18292
50,22,990.38,23.32,-169.24,22.66,637,-16893
50,22,990.38,23.32,-169.21,22.66,638,-15767
50,22,990.38,23.32,-169.19,22.66,640,-14368
50,22,990.38,23.32,-169.17,22.66,641,-13242
50,22,990.37,23.32,-169.13,22.66,642,-11844
50,22,990.37,23.32,-169.15,22.66,643,-10717
50,22,990.37,23.32,-169.15,22.66,645,-9319
50,22,990.38,23.33,-169.18,22.67,646,-8192
50,22,990.37,23.33,-169.15,22.67,647,-6795
50,22,990.37,23.33,-169.15,22.67,648,-5669
50,22,990.37,23.33,-169.16,22.67,650,-4273
50,22,990.37,23.33,-169.14,22.67,651,-3146
50,22,990.37,23.33,-169.14,22.67,652,-1748
50,22,990.38,23.33,-169.18,22.67,653,-623
50,22,990.38,23.33,-169.18,22.67,655,774
50,22,990.38,23.33,-169.18,22.67,656,1897
50,22,990.38,23.33,-169.21,22.67,657,3293
50,22,990.38,23.33,-169.20,22.67,658,4418
50,22,990.38,23.34,-169.20,22.67,660,5815
50,22,990.38,23.34,-169.17,22.67,661,6939
50,22,990.38,23.34,-169.18,22.67,662,8335
50,22,990.38,23.34,-169.18,22.67,663,9460
50,22,990.38,23.34,-169.17,22.67,665,10857
50,22,990.38,23.34,-169.20,22.67,666,11982
50,22,990.38,23.34,-169.17,22.67,667,13379
50,22,990.38,23.34,-169.20,22.67,668,14505
50,22,990.38,23.34,-169.22,22.67,670,15902
50,22,990.38,23.34,-169.20,22.67,671,17029
50,22,990.38,23.34,-169.20,22.67,672,18426
50,22,990.38,23.34,-169.22,22.67,673,19552
50,22,990.39,23.34,-169.29,22.67,675,20948
50,22,990.39,23.34,-169.32,22.67,676,22075
50,22,990.40,23.34,-169.35,22.67,677,23473
50,22,990.39,23.34,-169.33,22.67,678,24598
50,22,990.40,23.35,-169.36,22.67,680,25995
50,22,990.40,23.35,-169.38,22.67,681,27121
49,22,990.41,23.35,-169.43,22.67,682,28519
49,22,990.40,23.35,-169.41,22.67,684,29644
49,22,990.40,23.35,-169.41,22.67,685,31041
49,22,990.41,23.35,-169.43,22.67,686,32167
49,22,990.41,23.35,-169.47,22.67,687,-31972
49,22,990.41,23.35,-169.45,22.67,689,-30844
49,22,990.41,23.35,-169.47,22.67,690,-29447
49,22,990.42,23.35,-169.51,22.67,691,-28320
49,22,990.42,23.35,-169.51,22.67,693,-26922
49,22,990.42,23.35,-169.54,22.67,694,-25795
49,22,990.42,23.35,-169.53,22.67,695,-24397
49,22,990.42,23.35,-169.53,22.67,696,-23271
48,22,990.42,23.36,-169.52,22.68,698,-21873
48,22,990.41,23.36,-169.49,22.68,699,-20746
48,22,990.41,23.36,-169.49,22.68,700,-19348
48,22,990.41,23.36,-169.46,22.68,701,-18221
48,22,990.41,23.36,-169.49,22.68,703,-16822
48,22,990.41,23.37,-169.51,22.69,704,-15695
47,22,990.41,23.37,-169.48,22.69,705,-14298
47,22,990.41,23.37,-169.48,22.69,706,-13170
47,22,990.41,23.37,-169.51,22.69,708,-11772
47,22,990.41,23.38,-169.49,22.69,709,-10645
47,22,990.41,23.38,-169.50,22.69,710,-9247
47,22,990.41,23.38,-169.46,22.69,711,-8122
47,22,990.41,23.39,-169.46,22.69,713,-6725
47,22,990.41,23.40,-169.47,22.70,714,-5599
47,22,990.41,23.40,-169.47,22.70,715,-4196
47,22,990.41,23.40,-169.48,22.70,716,-3069
47,22,990.41,23.41,-169.43,22.70,718,-1672
47,22,990.41,23.41,-169.44,22.70,719,-546
47,22,990.41,23.41,-169.44,22.70,720,849
47,22,990.41,23.41,-169.46,22.70,721,1974
47,22,990.41,23.41,-169.45,22.70,723,3369
47,22,990.41,23.42,-169.45,22.71,724,4495
47,22,990.41,23.42,-169.45,22.71,725,5892
47,22,990.41,23.42,-169.43,22.71,726,7016
47,22,990.40,23.42,-169.42,22.71,728,8412
47,22,990.40,23.42,-169.41,22.71,729,9537
47,22,990.40,23.42,-169.41,22.71,730,10933
47,22,990.40,23.42,-169.42,22.71,731,12059
47,22,990.40,23.42,-169.39,22.71,733,13457
47,22,990.40,23.42,-169.36,22.71,734,14582
47,22,990.40,23.42,-169.34,22.71,735,15980
47,22,990.40,23.42,-169.38,22.71,737,17105
47,22,990.40,23.42,-169.38,22.71,738,18502
47,22,990.40,23.42,-169.40,22.71,739,19629
47,22,990.39,23.42,-169.33,22.71,740,21025
47,22,990.39,23.42,-169.33,22.71,742,22151
47,22,990.39,23.42,-169.32,22.71,743,23548
47,22,990.39,23.42,-169.32,22.71,744,24674
47,22,990.39,23.42,-169.29,22.71,746,26071
47,22,990.39,23.42,-169.27,22.71,747,27197
47,22,990.39,23.42,-169.26,22.71,748,28594
47,22,990.39,23.42,-169.27,22.71,749,29720
47,22,990.39,23.42,-169.27,22.71,751,31118
47,22,990.39,23.42,-169.30,22.71,752,32243
47,22,990.39,23.42,-169.27,22.71,753,-31896
47,22,990.38,23.42,-169.24,22.71,754,-30769
47,22,990.39,23.43,-169.26,22.72,756,-29371
47,22,990.38,23.43,-169.24,22.72,757,-28243
47,22,990.39,23.43,-169.27,22.72,758,-26846
47,22,990.39,23.43,-169.26,22.72,759,-25719
47,22,990.39,23.43,-169.26,22.72,761,-24320
47,22,990.38,23.43,-169.25,22.72,762,-23194
47,22,990.38,23.43,-169.22,22.72,763,-21796
47,22,990.38,23.43,-169.20,22.72,764,-20669
48,22,990.38,23.43,-169.22,22.72,766,-19271
48,22,990.38,23.43,-169.20,22.72,767,-18144
48,22,990.38,23.43,-169.17,22.72,768,-16721
48,22,990.38,23.44,-169.17,22.72,769,-15594
48,22,990.37,23.44,-169.16,22.72,771,-14196
48,22,990.37,23.44,-169.16,22.72,772,-13069
48,22,990.37,23.44,-169.14,22.72,773,-11670
48,22,990.37,23.44,-169.14,22.72,774,-10544
48,22,990.38,23.44,-169.17,22.72,776,-9146
48,22,990.38,23.44,-169.19,22.72,777,-8019
48,22,990.38,23.44,-169.23,22.72,778,-6622
48,22,990.38,23.44,-169.25,22.72,779,-5496
48,23,990.38,23.44,-169.22,23.22,781,-4100
48,23,990.38,23.44,-169.21,23.22,782,-2973
48,22,990.38,23.44,-169.17,22.72,783,-1576
48,22,990.37,23.44,-169.16,22.72,785,-450
48,22,990.38,23.44,-169.19,22.72,786,946
48,22,990.37,23.44,-169.16,22.72,787,2069
48,23,990.37,23.44,-169.16,23.22,788,3465
48,23,990.37,23.45,-169.15,23.23,790,4590
48,23,990.37,23.45,-169.13,23.23,791,5987
48,23,990.37,23.45,-169.12,23.23,792,7111
48,22,990.37,23.45,-169.13,22.73,793,8507
48,22,990.37,23.45,-169.13,22.73,795,9632
48,23,990.37,23.45,-169.11,23.23,796,11029
48,23,990.37,23.45,-169.11,23.23,797,12154
48,23,990.37,23.45,-169.12,23.23,799,13551
48,23,990.37,23.45,-169.12,23.23,800,14678
48,23,990.37,23.45,-169.12,23.23,801,16075
48,23,990.37,23.45,-169.09,23.23,802,17201
48,22,990.36,23.45,-169.07,22.73,804,18597
48,22,990.37,23.45,-169.09,22.73,805,19724
48,23,990.36,23.45,-169.07,23.23,806,21122
48,23,990.36,23.45,-169.06,23.23,807,22247
48,23,990.36,23.45,-169.06,23.23,809,23644
48,23,990.37,23.45,-169.11,23.23,810,24770
49,23,990.37,23.45,-169.09,23.23,811,26168
49,23,990.36,23.45,-169.02,23.23,812,27293
49,23,990.36,23.45,-169.03,23.23,814,28690
49,23,990.36,23.45,-169.03,23.23,815,29816
49,23,990.36,23.45,-169.03,23.23,816,31214
49,23,990.36,23.45,-169.00,23.23,817,32339
49,23,990.36,23.45,-169.00,23.23,819,-31800
49,23,990.36,23.45,-169.00,23.23,820,-30672
49,23,990.35,23.45,-168.98,23.23,821,-29274
49,23,990.35,23.45,-168.94,23.23,822,-28147
49,23,990.35,23.45,-168.94,23.23,824,-26749
49,23,990.35,23.45,-168.93,23.23,825,-25622
49,23,990.35,23.45,-168.93,23.23,826,-24223
49,23,990.35,23.45,-168.94,23.23,827,-23097
49,23,990.35,23.45,-168.94,23.23,829,-21699
49,23,990.35,23.45,-168.94,23.23,830,-20572
49,23,990.35,23.45,-168.94,23.23,831,-19173
49,23,990.35,23.45,-168.94,23.23,832,-18046
49,23,990.35,23.45,-168.97,23.23,834,-16649
49,23,990.35,23.45,-168.97,23.23,835,-15521
49,23,990.35,23.45,-168.98,23.23,836,-14122
49,23,990.35,23.44,-168.94,23.22,838,-12996
49,23,990.35,23.45,-168.95,23.23,839,-11598
49,23,990.35,23.44,-168.93,23.22,840,-10471
49,23,990.34,23.44,-168.89,23.22,841,-9072
49,23,990.34,23.44,-168.89,23.22,843,-7947
49,23,990.34,23.44,-168.89,23.22,844,-6550
49,23,990.34,23.44,-168.86,23.22,845,-5424
49,23,990.33,23.44,-168.82,23.22,846,-4026
49,23,990.33,23.44,-168.82,23.22,848,-2900
49,23,990.34,23.45,-168.85,23.23,849,-1504
49,23,990.34,23.45,-168.85,23.23,850,-377
49,23,990.34,23.45,-168.85,23.23,852,1019
49,23,990.34,23.45,-168.84,23.23,853,2144
49,23,990.34,23.45,-168.87,23.23,854,3539
49,23,990.34,23.45,-168.84,23.23,855,4665
49,23,990.34,23.45,-168.85,23.23,857,6062
49,23,990.34,23.45,-168.84,23.23,858,7186
50,23,990.34,23.45,-168.87,23.23,859,8582
50,23,990.34,23.45,-168.87,23.23,860,9707
50,23,990.34,23.45,-168.87,23.23,862,11104
50,23,990.34,23.45,-168.87,23.23,863,12229
50,23,990.34,23.45,-168.84,23.23,864,13626
50,23,990.33,23.45,-168.83,23.23,865,14752
50,23,990.34,23.45,-168.86,23.23,867,16150
50,23,990.34,23.45,-168.83,23.23,868,17275
50,23,990.34,23.46,-168.83,23.23,869,18672
50,23,990.33,23.46,-168.81,23.23,870,19799
50,23,990.33,23.46,-168.81,23.23,872,21196
50,23,990.33,23.46,-168.77,23.23,873,22322
50,23,990.33,23.46,-168.80,23.23,874,23718
50,23,990.33,23.46,-168.80,23.23,875,24845
50,23,990.33,23.46,-168.80,23.23,877,26243
50,23,990.33,23.46,-168.80,23.23,878,27368
49,23,990.34,23.46,-168.84,23.23,879,28765
49,23,990.34,23.46,-168.84,23.23,880,29891
49,23,990.34,23.46,-168.83,23.23,882,31289
49,23,990.34,23.46,-168.84,23.23,883,32414
49,23,990.34,23.46,-168.86,23.23,884,-31725
49,23,990.34,23.46,-168.87,23.23,885,-30598
49,23,990.34,23.46,-168.87,23.23,887,-29199
49,23,990.34,23.46,-168.84,23.23,888,-28072
49,23,990.34,23.46,-168.86,23.23,889,-26675
49,23,990.34,23.46,-168.86,23.23,890,-25547
49,23,990.34,23.46,-168.84,23.23,892,-24149
49,23,990.33,23.46,-168.81,23.23,893,-23022
48,23,990.33,23.46,-168.81,23.23,894,-21623
48,23,990.33,23.46,-168.78,23.23,896,-20497
48,23,990.33,23.46,-168.77,23.23,897,-19099
48,23,990.32,23.46,-168.73,23.23,898,-17972
48,23,990.32,23.46,-168.71,23.23,899,-16573
48,23,990.32,23.46,-168.68,23.23,901,-15447
48,23,990.32,23.46,-168.70,23.23,902,-14049
48,23,990.32,23.46,-168.68,23.23,903,-12921
48,23,990.31,23.47,-168.65,23.24,905,-11523
48,23,990.32,23.47,-168.67,23.24,906,-10396
48,23,990.32,23.47,-168.65,23.24,907,-8998
48,23,990.32,23.47,-168.67,23.24,908,-7872
49,23,990.32,23.47,-168.68,23.24,910,-6474
49,23,990.32,23.47,-168.68,23.24,911,-5349
49,23,990.31,23.47,-168.64,23.24,912,-3952
49,23,990.32,23.48,-168.67,23.24,913,-2826
49,23,990.31,23.48,-168.64,23.24,915,-1428
49,23,990.31,23.48,-168.64,23.24,916,-303
49,23,990.32,23.48,-168.66,23.24,917,1093
49,23,990.32,23.48,-168.66,23.24,918,2219
49,23,990.32,23.48,-168.66,23.24,920,3615
49,23,990.31,23.48,-168.64,23.24,921,4740
49,23,990.31,23.48,-168.64,23.24,922,6135
49,23,990.32,23.48,-168.67,23.24,923,7261
49,23,990.32,23.48,-168.67,23.24,925,8657
49,23,990.32,23.48,-168.66,23.24,926,9782
49,23,990.32,23.48,-168.69,23.24,927,11177
49,23,990.32,23.48,-168.69,23.24,928,12304
49,23,990.31,23.48,-168.64,23.24,930,13701
49,23,990.32,23.49,-168.66,23.24,931,14827
49,23,990.31,23.48,-168.64,23.24,932,16225
49,23,990.31,23.49,-168.63,23.24,933,17350
49,23,990.31,23.49,-168.60,23.24,935,18747
49,23,990.31,23.49,-168.61,23.24,936,19873
49,23,990.31,23.49,-168.65,23.24,937,21271
49,23,990.32,23.49,-168.70,23.24,938,22396
49,23,990.32,23.49,-168.70,23.24,940,23793
49,23,990.32,23.49,-168.70,23.24,941,24920
49,23,990.32,23.49,-168.71,23.24,942,26317
49,23,990.32,23.49,-168.69,23.24,943,27443
49,23,990.32,23.49,-168.66,23.24,945,28839
49,23,990.32,23.49,-168.66,23.24,946,29966
49,23,990.31,23.49,-168.65,23.24,947,31364
49,23,990.31,23.49,-168.61,23.24,949,32489
49,23,990.31,23.49,-168.61,23.24,950,-31650
49,23,990.31,23.49,-168.58,23.24,951,-30523
49,23,990.30,23.49,-168.56,23.24,952,-29124
49,23,990.31,23.49,-168.57,23.24,954,-27998
49,23,990.30,23.48,-168.54,23.24,955,-26599
49,23,990.30,23.48,-168.52,23.24,956,-25472
49,23,990.30,23.48,-168.54,23.24,958,-24075
49,23,990.30,23.48,-168.56,23.24,959,-22947
49,23,990.31,23.48,-168.57,23.24,960,-21549
49,23,990.30,23.48,-168.56,23.24,961,-20422
49,23,990.30,23.48,-168.52,23.24,963,-19024
49,23,990.29,23.48,-168.48,23.24,964,-17897
49,23,990.30,23.48,-168.50,23.24,965,-16498
49,23,990.30,23.48,-168.50,23.24,966,-15372
49,23,990.30,23.48,-168.50,23.24,968,-13974
49,23,990.29,23.48,-168.48,23.24,969,-12847
49,23,990.29,23.49,-168.48,23.24,970,-11449
49,23,990.29,23.49,-168.47,23.24,971,-10321
49,23,990.30,23.49,-168.50,23.24,973,-8923
49,23,990.29,23.49,-168.47,23.24,974,-7797
49,23,990.29,23.49,-168.45,23.24,975,-6400
49,23,990.29,23.49,-168.42,23.24,976,-5274
49,23,990.28,23.48,-168.38,23.24,978,-3876
49,23,990.28,23.49,-168.38,23.24,979,-2751
49,23,990.28,23.49,-168.37,23.24,980,-1354
49,23,990.28,23.49,-168.35,23.24,981,-228
49,23,990.28,23.49,-168.37,23.24,983,1180
49,23,990.28,23.49,-168.37,23.24,984,2306
48,23,990.28,23.49,-168.39,23.24,985,3702
48,23,990.29,23.49,-168.41,23.24,986,4827
48,23,990.28,23.49,-168.38,23.24,988,6222
48,23,990.28,23.49,-168.33,23.24,989,7348
48,23,990.28,23.49,-168.35,23.24,990,8744
48,23,990.28,23.49,-168.32,23.24,991,9869
48,23,990.27,23.49,-168.30,23.24,993,11265
48,23,990.27,23.49,-168.30,23.24,994,12391
48,23,990.28,23.49,-168.38,23.24,995,13787
48,23,990.28,23.49,-168.35,23.24,996,14913
48,23,990.28,23.50,-168.37,23.25,998,16310
48,23,990.28,23.50,-168.35,23.25,999,17435
48,23,990.28,23.50,-168.35,23.25,1000,18832
48,23,990.27,23.50,-168.31,23.25,1002,19959
48,23,990.28,23.50,-168.32,23.25,1003,21357
48,23,990.27,23.50,-168.29,23.25,1004,22484
49,23,990.27,23.50,-168.29,23.25,1005,23883
49,23,990.28,23.50,-168.32,23.25,1007,25010
49,23,990.28,23.50,-168.32,23.25,1008,26407
49,23,990.27,23.50,-168.31,23.25,1009,27535
49,23,990.27,23.50,-168.31,23.25,1011,28934
49,23,990.27,23.50,-168.29,23.25,1012,30060
49,23,990.27,23.50,-168.28,23.25,1013,31458
49,23,990.27,23.50,-168.25,23.25,1014,32585
49,23,990.27,23.50,-168.27,23.25,1016,-31553
49,23,990.27,23.50,-168.23,23.25,1017,-30425
49,23,990.27,23.50,-168.25,23.25,1018,-29025
49,23,990.27,23.50,-168.23,23.25,1019,-27897
49,23,990.27,23.50,-168.27,23.25,1021,-26499
49,23,990.27,23.50,-168.27,23.25,1022,-25370
49,23,990.27,23.51,-168.30,23.26,1023,-23970
49,23,990.27,23.51,-168.28,23.26,1024,-22843
49,23,990.27,23.51,-168.27,23.26,1026,-21444
49,23,990.27,23.51,-168.27,23.26,1027,-20316
49,23,990.27,23.51,-168.29,23.26,1028,-18917
49,23,990.27,23.51,-168.28,23.26,1029,-17788
49,23,990.27,23.51,-168.23,23.26,1031,-16389
49,23,990.27,23.51,-168.27,23.26,1032,-15261
49,23,990.27,23.51,-168.27,23.26,1033,-13862
49,23,990.27,23.51,-168.28,23.26,1034,-12734
49,23,990.27,23.50,-168.25,23.25,1036,-11309
49,23,990.26,23.50,-168.21,23.25,1037,-10181
49,23,990.26,23.50,-168.22,23.25,1038,-8782
49,23,990.27,23.50,-168.25,23.25,1039,-7655
49,23,990.27,23.50,-168.27,23.25,1041,-6257
49,23,990.27,23.50,-168.26,23.25,1042,-5130
49,23,990.27,23.49,-168.28,23.24,1043,-3731
49,23,990.27,23.49,-168.26,23.24,1045,-2605
49,23,990.27,23.49,-168.29,23.24,1046,-1207
49,23,990.27,23.49,-168.30,23.24,1047,-79
48,23,990.27,23.49,-168.30,23.24,1048,1317
48,23,990.28,23.49,-168.32,23.24,1050,2443
48,23,990.27,23.49,-168.30,23.24,1051,3840
48,23,990.28,23.49,-168.32,23.24,1052,4966
48,23,990.28,23.49,-168.33,23.24,1053,6364
48,23,990.28,23.49,-168.33,23.24,1055,7489
48,23,990.28,23.49,-168.33,23.24,1056,8886
48,23,990.28,23.48,-168.35,23.24,1057,10012
48,23,990.28,23.48,-168.38,23.24,1059,11411
48,23,990.29,23.48,-168.42,23.24,1060,12537
48,23,990.29,23.48,-168.42,23.24,1061,13935
48,23,990.29,23.47,-168.40,23.24,1062,15063
48,23,990.28,23.47,-168.38,23.24,1064,16461
48,23,990.28,23.47,-168.39,23.24,1065,17588
48,23,990.28,23.47,-168.39,23.24,1066,18985
48,23,990.28,23.47,-168.39,23.24,1067,20113
48,23,990.28,23.46,-168.37,23.23,1069,21512
48,23,990.28,23.46,-168.37,23.23,1070,22638
48,23,990.29,23.46,-168.43,23.23,1071,24036
48,23,990.29,23.46,-168.43,23.23,1072,25163
48,23,990.29,23.46,-168.43,23.23,1074,26562
48,23,990.29,23.46,-168.43,23.23,1075,27688
48,23,990.29,23.46,-168.44,23.23,1076,29086
48,23,990.29,23.46,-168.47,23.23,1077,30214
48,23,990.29,23.46,-168.47,23.23,1079,31611
48,23,990.30,23.46,-168.49,23.23,1080,32739
48,23,990.29,23.46,-168.47,23.23,1081,-31398
48,23,990.29,23.46,-168.47,23.23,1082,-30271
48,23,990.30,23.46,-168.50,23.23,1084,-28872
48,23,990.30,23.46,-168.50,23.23,1085,-27744
48,23,990.30,23.46,-168.53,23.23,1086,-26344
48,23,990.30,23.46,-168.52,23.23,1087,-25216
48,23,990.30,23.46,-168.55,23.23,1089,-23818
48,23,990.31,23.46,-168.58,23.23,1090,-22689
48,23,990.30,23.46,-168.53,23.23,1091,-21289
48,23,990.30,23.46,-168.56,23.23,1092,-20162
48,23,990.30,23.46,-168.55,23.23,1094,-18763
48,23,990.30,23.46,-168.53,23.23,1095,-17635
48,23,990.29,23.46,-168.44,23.23,1096,-16236
48,23,990.29,23.46,-168.44,23.23,1098,-15108
48,23,990.29,23.46,-168.44,23.23,1099,-13708
48,23,990.30,23.46,-168.50,23.23,1100,-12580
48,23,990.29,23.46,-168.47,23.23,1101,-11182
48,23,990.30,23.46,-168.52,23.23,1103,-10053
48,23,990.29,23.47,-168.48,23.24,1104,-8653
48,23,990.29,23.47,-168.48,23.24,1105,-7527
49,22,990.29,23.47,-168.43,22.74,1107,-6129
49,22,990.29,23.48,-168.42,22.74,1108,-5002
49,22,990.28,23.48,-168.39,22.74,1109,-3603
49,22,990.28,23.48,-168.36,22.74,1110,-2477
49,23,990.28,23.48,-168.35,23.24,1112,-1079
49,23,990.28,23.49,-168.35,23.24,1113,49
49,23,990.27,23.48,-168.30,23.24,1114,1444
49,23,990.26,23.48,-168.16,23.24,1115,2570
49,23,990.24,23.48,-168.05,23.24,1117,3966
49,23,990.23,23.48,-167.94,23.24,1118,5093
49,23,990.22,23.47,-167.81,23.24,1119,6491
49,23,990.21,23.47,-167.74,23.24,1120,7616
49,23,990.19,23.47,-167.60,23.24,1122,9013
49,23,990.18,23.46,-167.53,23.23,1123,10139
49,23,990.18,23.46,-167.47,23.23,1124,11538
49,23,990.17,23.46,-167.45,23.23,1125,12664
49,23,990.17,23.46,-167.44,23.23,1127,14062
49,23,990.17,23.45,-167.38,23.23,1128,15190
49,23,990.15,23.45,-167.28,23.23,1129,16588
49,23,990.15,23.45,-167.27,23.23,1130,17715
49,23,990.15,23.45,-167.23,23.23,1132,19112
49,23,990.15,23.45,-167.22,23.23,1133,20240
49,23,990.14,23.44,-167.19,23.22,1134,21639
49,23,990.15,23.44,-167.20,23.22,1135,22765
49,22,990.15,23.44,-167.26,22.72,1137,24163
49,22,990.15,23.44,-167.25,22.72,1138,25290
49,23,990.15,23.44,-167.22,23.22,1139,26688
49,23,990.15,23.44,-167.20,23.22,1140,27814
49,23,990.15,23.44,-167.23,23.22,1142,29212
49,23,990.15,23.44,-167.25,23.22,1143,30340
49,23,990.15,23.44,-167.26,23.22,1144,31737
49,23,990.15,23.44,-167.26,23.22,1146,-32672
49,22,990.15,23.44,-167.28,22.72,1147,-31272
49,22,990.15,23.44,-167.26,22.72,1148,-30145
48,22,990.15,23.44,-167.25,22.72,1149,-28746
48,22,990.15,23.44,-167.20,22.72,1151,-27618
48,22,990.15,23.44,-167.21,22.72,1152,-26218
48,22,990.14,23.43,-167.19,22.72,1153,-25091
48,22,990.15,23.43,-167.20,22.72,1154,-23691
48,22,990.14,23.43,-167.17,22.72,1156,-22563
48,23,990.14,23.43,-167.17,23.22,1157,-21165
48,23,990.15,23.43,-167.23,23.22,1158,-20036
49,22,990.17,23.43,-167.41,22.72,1160,-18636
49,22,990.18,23.43,-167.53,22.72,1161,-17509
49,22,990.20,23.43,-167.69,22.72,1162,-16110
49,22,990.22,23.42,-167.82,22.71,1163,-14982
49,23,990.24,23.42,-167.98,23.21,1165,-13582
49,23,990.24,23.42,-168.04,23.21,1166,-12454
49,22,990.25,23.42,-168.12,22.71,1167,-11056
49,22,990.26,23.42,-168.20,22.71,1168,-9927
49,22,990.27,23.42,-168.29,22.71,1170,-8529
49,22,990.28,23.42,-168.32,22.71,1171,-7402
49,22,990.28,23.42,-168.38,22.71,1172,-6004
49,22,990.29,23.42,-168.43,22.71,1173,-4878
49,22,990.29,23.42,-168.48,22.71,1175,-3480
49,22,990.30,23.42,-168.50,22.71,1176,-2353
49,22,990.30,23.42,-168.49,22.71,1177,-954
49,22,990.30,23.43,-168.50,22.72,1178,172
49,22,990.30,23.43,-168.52,22.72,1180,1567
49,22,990.30,23.43,-168.51,22.72,1181,2694
49,22,990.30,23.43,-168.52,22.72,1182,4091
49,22,990.29,23.43,-168.46,22.72,1183,5217
49,22,990.29,23.43,-168.43,22.72,1185,6614
49,22,990.29,23.43,-168.44,22.72,1186,7740
49,22,990.29,23.43,-168.42,22.72,1187,9138
49,22,990.29,23.43,-168.42,22.72,1188,10263
49,22,990.29,23.44,-168.43,22.72,1190,11661
49,22,990.29,23.44,-168.40,22.72,1191,12788
49,22,990.29,23.44,-168.40,22.72,1192,14187
49,22,990.28,23.44,-168.38,22.72,1193,15313
49,22,990.28,23.44,-168.31,22.72,1195,16711
49,22,990.28,23.44,-168.31,22.72,1196,17839
49,22,990.27,23.44,-168.30,22.72,1197,19237
49,22,990.27,23.44,-168.28,22.72,1199,20364
49,22,990.27,23.44,-168.30,22.72,1200,21762
49,22,990.28,23.45,-168.35,22.73,1201,22889
49,22,990.28,23.45,-168.35,22.73,1202,24287
49,22,990.28,23.45,-168.33,22.73,1204,25414
49,22,990.28,23.45,-168.37,22.73,1205,26813
49,22,990.28,23.45,-168.38,22.73,1206,27939
49,22,990.28,23.46,-168.40,22.73,1208,29337
49,22,990.28,23.46,-168.37,22.73,1209,30465
49,22,990.28,23.46,-168.38,22.73,1210,31863
49,22,990.28,23.46,-168.40,22.73,1211,-32546
49,22,990.28,23.46,-168.38,22.73,1213,-31148
49,22,990.28,23.46,-168.34,22.73,1214,-30019
49,22,990.27,23.46,-168.31,22.73,1215,-28619
49,22,990.27,23.46,-168.28,22.73,1216,-27492
49,22,990.27,23.46,-168.27,22.73,1218,-26093
49,22,990.27,23.46,-168.25,22.73,1219,-24965
49,22,990.27,23.46,-168.25,22.73,1220,-23566
49,22,990.27,23.47,-168.24,22.74,1221,-22437
49,22,990.26,23.47,-168.18,22.74,1223,-21038
49,22,990.26,23.47,-168.19,22.74,1224,-19910
49,22,990.26,23.47,-168.18,22.74,1225,-18511
